Nfu1	Nfu1
Gfpt1	Gfpt1
Antxr1	Antxr1
Bmp10	Bmp10
Arhgap25	Arhgap25
Prokr1	Prokr1
Aplf	Aplf
Ccdc48	Ccdc48
Rab43	Rab43
Isy1	Isy1
Cnbp	Cnbp
Copg	Copg
8430410A17Rik	8430410A17Rik
H1fx	H1fx
Rab7	Rab7
Rpn1	Rpn1
Gata2	Gata2
Eefsec	Eefsec
Ruvbl1	Ruvbl1
Sec61a1	Sec61a1
Kbtbd12	Kbtbd12
Mgll	Mgll
Abtb1	Abtb1
Podxl2	Podxl2
Mcm2	Mcm2
Tpra1	Tpra1
Plxna1	Plxna1
Chchd6	Chchd6
Txnrd3	Txnrd3
Zxdc	Zxdc
Ccdc37	Ccdc37
Klf15	Klf15
Aldh1l1	Aldh1l1
Slc41a3	Slc41a3
Iqsec1	Iqsec1
Nup210	Nup210
Hdac11	Hdac11
Fbln2	Fbln2
1810044D09Rik	1810044D09Rik
Chchd4	Chchd4
Tmem43	Tmem43
Xpc	Xpc
Lsm3	Lsm3
Slc6a6	Slc6a6
Grip2	Grip2
C130022K22Rik	C130022K22Rik
Fgd5	Fgd5
Nr2c2	Nr2c2
Mrps25	Mrps25
Zfyve20	Zfyve20
Prickle2	Prickle2
Adamts9	Adamts9
9530026P05Rik	9530026P05Rik
Magi1	Magi1
Slc25a26	Slc25a26
Lrig1	Lrig1
Kbtbd8	Kbtbd8
Suclg2	Suclg2
A130022J15Rik	A130022J15Rik
Tmf1	Tmf1
Uba3	Uba3
Arl6ip5	Arl6ip5
Lmod3	Lmod3
Frmd4b	Frmd4b
Mitf	Mitf
Foxp1	Foxp1
Eif4e3	Eif4e3
Rybp	Rybp
Shq1	Shq1
Gxylt2	Gxylt2
Ppp4r2	Ppp4r2
Pdzrn3	Pdzrn3
Chl1	Chl1
Trnt1	Trnt1
Crbn	Crbn
Lrrn1	Lrrn1
Setmar	Setmar
Sumf1	Sumf1
Itpr1	Itpr1
Bhlhe40	Bhlhe40
Arl8b	Arl8b
Edem1	Edem1
Lmcd1	Lmcd1
D630042P16Rik	D630042P16Rik
Cav3	Cav3
Rad18	Rad18
Srgap3	Srgap3
Thumpd3	Thumpd3
Gt(ROSA)26Sor	Gt(ROSA)26Sor
Setd5	Setd5
Lhfpl4	Lhfpl4
Mtmr14	Mtmr14
Brpf1	Brpf1
Ogg1	Ogg1
Camk1	Camk1
Tada3	Tada3
Arpc4	Arpc4
Ttll3	Ttll3
Rpusd3	Rpusd3
Jagn1	Jagn1
Il17re	Il17re
Il17rc	Il17rc
Creld1	Creld1
Tmem111	Tmem111
6720456B07Rik	6720456B07Rik
Vhl	Vhl
Irak2	Irak2
Tatdn2	Tatdn2
Sec13	Sec13
Hrh1	Hrh1
Atg7	Atg7
Vgll4	Vgll4
1500001M20Rik	1500001M20Rik
Syn2	Syn2
Timp4	Timp4
Pparg	Pparg
Tsen2	Tsen2
Mkrn2	Mkrn2
Raf1	Raf1
Tmem40	Tmem40
Cand2	Cand2
Rpl32	Rpl32
Mbd4	Mbd4
Ift122	Ift122
Plxnd1	Plxnd1
Tmcc1	Tmcc1
D6Wsu116e	D6Wsu116e
Anubl1	Anubl1
March8	March8
Alox5	Alox5
Zfp422	Zfp422
Rassf4	Rassf4
8430408G22Rik	8430408G22Rik
Cxcl12	Cxcl12
Zfp637	Zfp637
Zfp239	Zfp239
Hnrnpf	Hnrnpf
Rasgef1a	Rasgef1a
Csgalnact2	Csgalnact2
Ret	Ret
Bms1	Bms1
Zfp248	Zfp248
Zfp9	Zfp9
Ankrd26	Ankrd26
Cacna1c	Cacna1c
Dcp1b	Dcp1b
Adipor2	Adipor2
Wnt5b	Wnt5b
Fbxl14	Fbxl14
Erc1	Erc1
3110021A11Rik	3110021A11Rik
Rad52	Rad52
Wnk1	Wnk1
Ccdc77	Ccdc77
Kdm5a	Kdm5a
Il17ra	Il17ra
Cecr5	Cecr5
Cecr2	Cecr2
Atp6v1e1	Atp6v1e1
Bcl2l13	Bcl2l13
Bid	Bid
Mical3	Mical3
Pex26	Pex26
Tuba8	Tuba8
Usp18	Usp18
A2m	A2m
Klrg1	Klrg1
M6pr	M6pr
Phc1	Phc1
Mfap5	Mfap5
Apobec1	Apobec1
Gdf3	Gdf3
Dppa3	Dppa3
Slc2a3	Slc2a3
Foxj2	Foxj2
C3ar1	C3ar1
Necap1	Necap1
Clec4a1	Clec4a1
Clec4a3	Clec4a3
Clec4b1	Clec4b1
Clec4a2	Clec4a2
Clec4n	Clec4n
Clec4d	Clec4d
Cd163	Cd163
Pex5	Pex5
C1rl	C1rl
C1ra	C1ra
C1s	C1s
Lpcat3	Lpcat3
Emg1	Emg1
Phb2	Phb2
Ptpn6	Ptpn6
Grcc10	Grcc10
Atn1	Atn1
Eno2	Eno2
Spsb2	Spsb2
Tpi1	Tpi1
Usp5	Usp5
Cdca3	Cdca3
Leprel2	Leprel2
Cd4	Cd4
Lag3	Lag3
Ptms	Ptms
Mlf2	Mlf2
Cops7a	Cops7a
C530028O21Rik	C530028O21Rik
Zfp384	Zfp384
Ing4	Ing4
Acrbp	Acrbp
Chd4	Chd4
Nop2	Nop2
Iffo1	Iffo1
Gapdh	Gapdh
Ncapd2	Ncapd2
Mrpl51	Mrpl51
Vamp1	Vamp1
Tapbpl	Tapbpl
Cd27	Cd27
Ltbr	Ltbr
Tnfrsf1a	Tnfrsf1a
Cd9	Cd9
Vwf	Vwf
Ntf3	Ntf3
Kcna5	Kcna5
Kcna1	Kcna1
Kcna6	Kcna6
Ndufa9	Ndufa9
Rad51ap1	Rad51ap1
D6Wsu163e	D6Wsu163e
9630033F20Rik	9630033F20Rik
Ccnd2	Ccnd2
9330179D12Rik	9330179D12Rik
Parp11	Parp11
Tspan11	Tspan11
Tspan9	Tspan9
Tead4	Tead4
Tulp3	Tulp3
5930416I19Rik	5930416I19Rik
Foxm1	Foxm1
Nrip2	Nrip2
Itfg2	Itfg2
Fkbp4	Fkbp4
Gm10069	Gm10069
Pzp	Pzp
Klrb1c	Klrb1c
BC035044	BC035044
Clec2i	Clec2i
Gm15987	Gm15987
BC064078	BC064078
Clec2d	Clec2d
2310001H17Rik	2310001H17Rik
Cd69	Cd69
Clec12a	Clec12a
Clec12b	Clec12b
Clec1b	Clec1b
Clec1a	Clec1a
Clec7a	Clec7a
Gabarapl1	Gabarapl1
Klre1	Klre1
Klrd1	Klrd1
Klrk1	Klrk1
Klra9	Klra9
Klra3	Klra3
Klra2	Klra2
Magohb	Magohb
Csda	Csda
2700089E24Rik	2700089E24Rik
Etv6	Etv6
Lrp6	Lrp6
Mansc1	Mansc1
Loh12cr1	Loh12cr1
Dusp16	Dusp16
Crebl2	Crebl2
Gpr19	Gpr19
2810454H06Rik	2810454H06Rik
Cdkn1b	Cdkn1b
1190002F15Rik	1190002F15Rik
Apold1	Apold1
Ddx47	Ddx47
Gprc5a	Gprc5a
Hebp1	Hebp1
8430419L09Rik	8430419L09Rik
Emp1	Emp1
Gm8994	Gm8994
Atf7ip	Atf7ip
Plbd1	Plbd1
Hist4h4	Hist4h4
H2afj	H2afj
Wbp11	Wbp11
Art4	Art4
Mgp	Mgp
Erp27	Erp27
Arhgdib	Arhgdib
Pde6h	Pde6h
Rerg	Rerg
Ptpro	Ptpro
Eps8	Eps8
Strap	Strap
Dera	Dera
Mgst1	Mgst1
Lmo3	Lmo3
Plekha5	Plekha5
Aebp2	Aebp2
Pde3a	Pde3a
Gm10400	Gm10400
Slco1a4	Slco1a4
Pyroxd1	Pyroxd1
Recql	Recql
Golt1b	Golt1b
Ldhb	Ldhb
Kcnj8	Kcnj8
Abcc9	Abcc9
Cmas	Cmas
St8sia1	St8sia1
5730419I09Rik	5730419I09Rik
Etnk1	Etnk1
Sox5	Sox5
Bcat1	Bcat1
Lrmp	Lrmp
Lyrm5	Lyrm5
Kras	Kras
Gm15706	Gm15706
Ifltd1	Ifltd1
Rassf8	Rassf8
Bhlhe41	Bhlhe41
Sspn	Sspn
Itpr2	Itpr2
4933424B01Rik	4933424B01Rik
Fgfr1op2	Fgfr1op2
Tm7sf3	Tm7sf3
Med21	Med21
Gm6654	Gm6654
Stk38l	Stk38l
Arntl2	Arntl2
Ppfibp1	Ppfibp1
Mrps35	Mrps35
Klhdc5	Klhdc5
Pthlh	Pthlh
Ccdc91	Ccdc91
Ergic2	Ergic2
Tmtc1	Tmtc1
Rps4y2	Rps4y2
Ipo8	Ipo8
Caprin2	Caprin2
Fam60a	Fam60a
Dennd5b	Dennd5b
4833442J19Rik	4833442J19Rik
Amn1	Amn1
2810474O19Rik	2810474O19Rik
Bicd1	Bicd1
Myadm	Myadm
Prkcc	Prkcc
Ndufa3	Ndufa3
Tfpt	Tfpt
Prpf31	Prpf31
Cnot3	Cnot3
Leng1	Leng1
Tmc4	Tmc4
Mboat7	Mboat7
Tsen34	Tsen34
Rps9	Rps9
Lilrb3	Lilrb3
Pira2	Pira2
Pira7	Pira7
Gm14548	Gm14548
Lilra6	Lilra6
Lair1	Lair1
Ttyh1	Ttyh1
Leng8	Leng8
Leng9	Leng9
Cdc42ep5	Cdc42ep5
Lilra5	Lilra5
Pira6	Pira6
Rdh13	Rdh13
Eps8l1	Eps8l1
D630041G03Rik	D630041G03Rik
Ppp1r12c	Ppp1r12c
Tnnt1	Tnnt1
Tnni3	Tnni3
6030429G01Rik	6030429G01Rik
Syt5	Syt5
Ppp6r1	Ppp6r1
Hspbp1	Hspbp1
Brsk1	Brsk1
Tmem150b	Tmem150b
Suv420h2	Suv420h2
Cox6b2	Cox6b2
Il11	Il11
2210411K11Rik	2210411K11Rik
Rpl28	Rpl28
Ube2s	Ube2s
Isoc2b	Isoc2b
Isoc2a	Isoc2a
Zfp628	Zfp628
Nat14	Nat14
A430110N23Rik	A430110N23Rik
Sbk2	Sbk2
Gm1078	Gm1078
Zfp579	Zfp579
Fiz1	Fiz1
Zfp524	Zfp524
Zfp865	Zfp865
Zfp784	Zfp784
Zfp580	Zfp580
Ccdc106	Ccdc106
U2af2	U2af2
Epn1	Epn1
Rasl2-9-ps	Rasl2-9-ps
Zfp787	Zfp787
Zfp444	Zfp444
Zfp667	Zfp667
Zfp583	Zfp583
Zfp78	Zfp78
Zfp28	Zfp28
Peg3	Peg3
Zfp954	Zfp954
Zfp772	Zfp772
Vmn2r29	Vmn2r29
Clcn4-2	Clcn4-2
2810047C21Rik1	2810047C21Rik1
Zik1	Zik1
Zfp551	Zfp551
Zfp606	Zfp606
Zscan18	Zscan18
Zfp329	Zfp329
Zfp110	Zfp110
Zfp128	Zfp128
Zscan22	Zscan22
Rps5	Rps5
Zfp324	Zfp324
Zfp446	Zfp446
Zbtb45	Zbtb45
Trim28	Trim28
Chmp2a	Chmp2a
Ube2m	Ube2m
6330408A02Rik	6330408A02Rik
Lig1	Lig1
Gm18756	Gm18756
Sepw1	Sepw1
Gltscr2	Gltscr2
Ehd2	Ehd2
Gltscr1	Gltscr1
Napa	Napa
Kptn	Kptn
Slc8a2	Slc8a2
Meis3	Meis3
Dhx34	Dhx34
Gpr77	Gpr77
C5ar1	C5ar1
Prr24	Prr24
Ccdc9	Ccdc9
Bbc3	Bbc3
Sae1	Sae1
Zc3h4	Zc3h4
Tmem160	Tmem160
Grlf1	Grlf1
Ap2s1	Ap2s1
Slc1a5	Slc1a5
Fkrp	Fkrp
Strn4	Strn4
Prkd2	Prkd2
Dact3	Dact3
Gng8	Gng8
Ptgir	Ptgir
Calm3	Calm3
Pnmal2	Pnmal2
Ppp5c	Ppp5c
Hif3a	Hif3a
Mill2	Mill2
Pglyrp1	Pglyrp1
Ccdc61	Ccdc61
Nova2	Nova2
Mypop	Mypop
Irf2bp1	Irf2bp1
Sympk	Sympk
Dmwd	Dmwd
Dmpk	Dmpk
Six5	Six5
Fbxo46	Fbxo46
Qpctl	Qpctl
Snrpd2	Snrpd2
Eml2	Eml2
Gpr4	Gpr4
Opa3	Opa3
Vasp	Vasp
Rtn2	Rtn2
Fosb	Fosb
Ercc1	Ercc1
Cd3eap	Cd3eap
Ppp1r13l	Ppp1r13l
Ercc2	Ercc2
Klc3	Klc3
Ckm	Ckm
Mark4	Mark4
Bloc1s3	Bloc1s3
Trappc6a	Trappc6a
Ppp1r37	Ppp1r37
Gemin7	Gemin7
Zfp296	Zfp296
Clasrp	Clasrp
Relb	Relb
Clptm1	Clptm1
Apoc2	Apoc2
Apoc1	Apoc1
Apoe	Apoe
Tomm40	Tomm40
Pvrl2	Pvrl2
Bcam	Bcam
Bcl3	Bcl3
Pvr	Pvr
2210010C17Rik	2210010C17Rik
Nlrp5	Nlrp5
Zfp180	Zfp180
Zfp112	Zfp112
Zfp235	Zfp235
Zfp114	Zfp114
Zfp111	Zfp111
Zfp109	Zfp109
Zfp108	Zfp108
Zfp93	Zfp93
Zfp61	Zfp61
Zfp94	Zfp94
Kcnn4	Kcnn4
1500002O20Rik	1500002O20Rik
Plaur	Plaur
Zfp428	Zfp428
Irgq	Irgq
Xrcc1	Xrcc1
Zfp575	Zfp575
Ethe1	Ethe1
Phldb3	Phldb3
Rps19	Rps19
Cd79a	Cd79a
Arhgef1	Arhgef1
Rabac1	Rabac1
Grik5	Grik5
Zfp574	Zfp574
Pou2f2	Pou2f2
Dedd2	Dedd2
Zfp526	Zfp526
Gsk3a	Gsk3a
9130221H12Rik	9130221H12Rik
Erf	Erf
Cic	Cic
Pafah1b3	Pafah1b3
Megf8	Megf8
Lipe	Lipe
4732471J01Rik	4732471J01Rik
Ceacam1	Ceacam1
Ceacam2	Ceacam2
Atp5sl	Atp5sl
B3gnt8	B3gnt8
Bckdha	Bckdha
Exosc5	Exosc5
Tmem91	Tmem91
B9d2	B9d2
Tgfb1	Tgfb1
Ccdc97	Ccdc97
Hnrnpul1	Hnrnpul1
Axl	Axl
Cyp2s1	Cyp2s1
Egln2	Egln2
Rab4b	Rab4b
Snrpa	Snrpa
BC024978	BC024978
Itpkc	Itpkc
Adck4	Adck4
Numbl	Numbl
Ltbp4	Ltbp4
Shkbp1	Shkbp1
Blvrb	Blvrb
Sertad3	Sertad3
Sertad1	Sertad1
Prx	Prx
Pld3	Pld3
2310022A10Rik	2310022A10Rik
Akt2	Akt2
Map3k10	Map3k10
C030039L03Rik	C030039L03Rik
Zfp60	Zfp60
Gm10046	Gm10046
Zfp59	Zfp59
Zfp607	Zfp607
1700049G17Rik	1700049G17Rik
Zfp780b	Zfp780b
Gm4636	Gm4636
Psmc4	Psmc4
Fbl	Fbl
Dyrk1b	Dyrk1b
Eid2	Eid2
Eid2b	Eid2b
Timm50	Timm50
Supt5h	Supt5h
Rps16	Rps16
Plekhg2	Plekhg2
Zfp36	Zfp36
Med29	Med29
Paf1	Paf1
Samd4b	Samd4b
Gmfg	Gmfg
Pak4	Pak4
Fbxo17	Fbxo17
Mrps12	Mrps12
Sars2	Sars2
Nfkbib	Nfkbib
Sirt2	Sirt2
Rinl	Rinl
Hnrnpl	Hnrnpl
Ech1	Ech1
Lgals4	Lgals4
Lgals7	Lgals7
Capn12	Capn12
Actn4	Actn4
Eif3k	Eif3k
Map4k1	Map4k1
Rasgrp4	Rasgrp4
Fam98c	Fam98c
Spred3	Spred3
Psmd8	Psmd8
Catsperg1	Catsperg1
Kcnk6	Kcnk6
Yif1b	Yif1b
2200002D01Rik	2200002D01Rik
Spint2	Spint2
Ppp1r14a	Ppp1r14a
Dpf1	Dpf1
Sipa1l3	Sipa1l3
Zfp84	Zfp84
Zfp30	Zfp30
Zfp790	Zfp790
Zfp940	Zfp940
Zfp420	Zfp420
Zfp27	Zfp27
Zfp383	Zfp383
Zfp74	Zfp74
Zfp568	Zfp568
Zfp14	Zfp14
Zfp82	Zfp82
Zfp566	Zfp566
Zfp260	Zfp260
Zfp382	Zfp382
Zfp146	Zfp146
Gm5113	Gm5113
Cox7a1	Cox7a1
Capns1	Capns1
Tbcb	Tbcb
Polr2i	Polr2i
Wdr62	Wdr62
Clip3	Clip3
Alkbh6	Alkbh6
Sdhaf1	Sdhaf1
Lrfn3	Lrfn3
Tyrobp	Tyrobp
Hcst	Hcst
Nfkbid	Nfkbid
Aplp1	Aplp1
Arhgap33	Arhgap33
BC053749	BC053749
Hspb6	Hspb6
Lin37	Lin37
Psenen	Psenen
U2af1l4	U2af1l4
Tmem149	Tmem149
Wbp7	Wbp7
Cox6b1	Cox6b1
Rbm42	Rbm42
Haus5	Haus5
Tmem147	Tmem147
Sbsn	Sbsn
Cd22	Cd22
Mag	Mag
Hamp	Hamp
Usf2	Usf2
Lsr	Lsr
Fxyd5	Fxyd5
Fxyd7	Fxyd7
Fxyd1	Fxyd1
Lgi4	Lgi4
Fxyd3	Fxyd3
Hpn	Hpn
Scn1b	Scn1b
Gramd1a	Gramd1a
Wtip	Wtip
Uba2	Uba2
Pdcd2l	Pdcd2l
Gpi1	Gpi1
4931406P16Rik	4931406P16Rik
Lsm14a	Lsm14a
Kctd15	Kctd15
Pepd	Pepd
Cebpg	Cebpg
Cebpa	Cebpa
Slc7a10	Slc7a10
Lrp3	Lrp3
Gpatch1	Gpatch1
Rhpn2	Rhpn2
C230052I12Rik	C230052I12Rik
Ccdc123	Ccdc123
Nudt19	Nudt19
Ankrd27	Ankrd27
Pdcd5	Pdcd5
Dpy19l3	Dpy19l3
Zfp507	Zfp507
Tshz3	Tshz3
C80913	C80913
1600014C10Rik	1600014C10Rik
Plekhf1	Plekhf1
Pop4	Pop4
Zfp939	Zfp939
Zfp619	Zfp619
AI987944	AI987944
AW146154	AW146154
Zfp788	Zfp788
9830147E19Rik	9830147E19Rik
Gm5595	Gm5595
Zfp715	Zfp715
Siglecg	Siglecg
Nkg7	Nkg7
Etfb	Etfb
Cd33	Cd33
Zfp658	Zfp658
Zfp719	Zfp719
Siglece	Siglece
Ctu1	Ctu1
Klk14	Klk14
Klk8	Klk8
Klk7	Klk7
1700028J19Rik	1700028J19Rik
2410002F23Rik	2410002F23Rik
Clec11a	Clec11a
Syt3	Syt3
Lrrc4b	Lrrc4b
Josd2	Josd2
2310044H10Rik	2310044H10Rik
Spib	Spib
Pold1	Pold1
Nr1h2	Nr1h2
Napsa	Napsa
Myh14	Myh14
Vrk3	Vrk3
Atf5	Atf5
Nup62	Nup62
Tbc1d17	Tbc1d17
Akt1s1	Akt1s1
Pnkp	Pnkp
Ptov1	Ptov1
Med25	Med25
Fuz	Fuz
Ap2a1	Ap2a1
Cpt1c	Cpt1c
Prmt1	Prmt1
Bcl2l12	Bcl2l12
Irf3	Irf3
Scaf1	Scaf1
Rras	Rras
Prr12	Prr12
Prrg2	Prrg2
Nosip	Nosip
Rcn3	Rcn3
Fcgrt	Fcgrt
Rps11	Rps11
Rpl13a	Rpl13a
Flt3l	Flt3l
Aldh16a1	Aldh16a1
Pih1d1	Pih1d1
Slc17a7	Slc17a7
Dkkl1	Dkkl1
Tead2	Tead2
Cd37	Cd37
Trpm4	Trpm4
Hrc	Hrc
Snrnp70	Snrnp70
Ruvbl2	Ruvbl2
Gys1	Gys1
Ftl1	Ftl1
Bax	Bax
Dhdh	Dhdh
Nucb1	Nucb1
Ppp1r15a	Ppp1r15a
Plekha4	Plekha4
Bcat2	Bcat2
Rasip1	Rasip1
Mamstr	Mamstr
Car11	Car11
Dbp	Dbp
Sphk2	Sphk2
Rpl18	Rpl18
Lmtk3	Lmtk3
Cyth2	Cyth2
Grwd1	Grwd1
Kdelr1	Kdelr1
Tmem143	Tmem143
Emp3	Emp3
Ccdc114	Ccdc114
Nomo1	Nomo1
Kcnj11	Kcnj11
Abcc8	Abcc8
Sergef	Sergef
Saal1	Saal1
Hps5	Hps5
Gtf2h1	Gtf2h1
Ldha	Ldha
Tsg101	Tsg101
Uevld	Uevld
Spty2d1	Spty2d1
Tmem86a	Tmem86a
Zdhhc13	Zdhhc13
Csrp3	Csrp3
Nav2	Nav2
Htatip2	Htatip2
Prmt3	Prmt3
Fancf	Fancf
Gas2	Gas2
Svip	Svip
Siglech	Siglech
Tubgcp5	Tubgcp5
Cyfip1	Cyfip1
Nipa2	Nipa2
A230056P14Rik	A230056P14Rik
Nipa1	Nipa1
Herc2	Herc2
Atp10a	Atp10a
Ube3a	Ube3a
D7Ertd715e	D7Ertd715e
A230057D06Rik	A230057D06Rik
A330076H08Rik	A330076H08Rik
Ndn	Ndn
Mkrn3	Mkrn3
Peg12	Peg12
Klf13	Klf13
Mtmr10	Mtmr10
Fan1	Fan1
Mphosph10	Mphosph10
Mcee	Mcee
Ndnl2	Ndnl2
Tjp1	Tjp1
Tarsl2	Tarsl2
Tm2d3	Tm2d3
Pcsk6	Pcsk6
Snrpa1	Snrpa1
H47	H47
Chsy1	Chsy1
Lrrk1	Lrrk1
Aldh1a3	Aldh1a3
Asb7	Asb7
Lins	Lins
Adamts17	Adamts17
Lysmd4	Lysmd4
Mef2a	Mef2a
Lrrc28	Lrrc28
Ttc23	Ttc23
Synm	Synm
Igf1r	Igf1r
Fam169b	Fam169b
Arrdc4	Arrdc4
Nr2f2	Nr2f2
B130024G19Rik	B130024G19Rik
A730056A06Rik	A730056A06Rik
Rgma	Rgma
Chd2	Chd2
1810026B05Rik	1810026B05Rik
Fam174b	Fam174b
St8sia2	St8sia2
Slco3a1	Slco3a1
Akap13	Akap13
Klhl25	Klhl25
Ntrk3	Ntrk3
Mrpl46	Mrpl46
Mrps11	Mrps11
Det1	Det1
Aen	Aen
Isg20	Isg20
Mfge8	Mfge8
Abhd2	Abhd2
Polg	Polg
Kif7	Kif7
Pex11a	Pex11a
Anpep	Anpep
Ap3s2	Ap3s2
2610034B18Rik	2610034B18Rik
Zfp710	Zfp710
LOC100859962	LOC100859962
Idh2	Idh2
Sema4b	Sema4b
Cib1	Cib1
D330012F22Rik	D330012F22Rik
Ttll13	Ttll13
Ngrn	Ngrn
Vps33b	Vps33b
Prc1	Prc1
Rccd1	Rccd1
Unc45a	Unc45a
Hddc3	Hddc3
Man2a2	Man2a2
Fes	Fes
Furin	Furin
Blm	Blm
Crtc3	Crtc3
Iqgap1	Iqgap1
Zscan2	Zscan2
Wdr73	Wdr73
Nmb	Nmb
Sec11a	Sec11a
Zfp592	Zfp592
Alpk3	Alpk3
Pde8a	Pde8a
Rps17	Rps17
Cpeb1	Cpeb1
2900076A07Rik	2900076A07Rik
Fsd2	Fsd2
Whamm	Whamm
Homer2	Homer2
Fam103a1	Fam103a1
3110040N11Rik	3110040N11Rik
Btbd1	Btbd1
Tm6sf1	Tm6sf1
Hdgfrp3	Hdgfrp3
Adamtsl3	Adamtsl3
Fam154b	Fam154b
Eftud1	Eftud1
Mex3b	Mex3b
Stard5	Stard5
Il16	Il16
Mesdc1	Mesdc1
Mesdc2	Mesdc2
Fam108c	Fam108c
Gm2115	Gm2115
Fah	Fah
Zfand6	Zfand6
Folh1	Folh1
Nox4	Nox4
Ctsc	Ctsc
Rab38	Rab38
Tmem135	Tmem135
Fzd4	Fzd4
Prss23	Prss23
Me3	Me3
l7Rn6	l7Rn6
Eed	Eed
E230029C05Rik	E230029C05Rik
2310010J17Rik	2310010J17Rik
Picalm	Picalm
Ccdc83	Ccdc83
Sytl2	Sytl2
Ccdc89	Ccdc89
Crebzf	Crebzf
Tmem126a	Tmem126a
Tmem126b	Tmem126b
Dlg2	Dlg2
Ccdc90b	Ccdc90b
Ankrd42	Ankrd42
Pcf11	Pcf11
4632427E13Rik	4632427E13Rik
Rab30	Rab30
4632434I11Rik	4632434I11Rik
Prcp	Prcp
Fam181b	Fam181b
Nars2	Nars2
Gab2	Gab2
Usp35	Usp35
Kctd21	Kctd21
Alg8	Alg8
Ndufc2	Ndufc2
Thrsp	Thrsp
Kctd14	Kctd14
Ints4	Ints4
1810020D17Rik	1810020D17Rik
Rsf1	Rsf1
Clns1a	Clns1a
Aqp11	Aqp11
Pak1	Pak1
Myo7a	Myo7a
Capn5	Capn5
LOC330599	LOC330599
Acer3	Acer3
Tsku	Tsku
Lrrc32	Lrrc32
2210018M11Rik	2210018M11Rik
Prkrir	Prkrir
Wnt11	Wnt11
Uvrag	Uvrag
Dgat2	Dgat2
Mtap6	Mtap6
Serpinh1	Serpinh1
Gdpd5	Gdpd5
Rps3	Rps3
Arrb1	Arrb1
Gm4980	Gm4980
Slco2b1	Slco2b1
Neu3	Neu3
Spcs2	Spcs2
Rnf169	Rnf169
Pold3	Pold3
Lipt2	Lipt2
Kcne3	Kcne3
Pgm2l1	Pgm2l1
Gpx2-ps1	Gpx2-ps1
P4ha3	P4ha3
Ppme1	Ppme1
C2cd3	C2cd3
Ucp2	Ucp2
Dnajb13	Dnajb13
Chchd8	Chchd8
Mrpl48	Mrpl48
Rab6a	Rab6a
Plekhb1	Plekhb1
Fam168a	Fam168a
Relt	Relt
Arhgef17	Arhgef17
P2ry6	P2ry6
P2ry2	P2ry2
Fchsd2	Fchsd2
Atg16l2	Atg16l2
Stard10	Stard10
Arap1	Arap1
Pde2a	Pde2a
Clpb	Clpb
Inppl1	Inppl1
Folr2	Folr2
3200002M19Rik	3200002M19Rik
2400001E08Rik	2400001E08Rik
Lrrc51	Lrrc51
Numa1	Numa1
Il18bp	Il18bp
Rnf121	Rnf121
Trpc2	Trpc2
Art5	Art5
Art1	Art1
Nup98	Nup98
Pgap2	Pgap2
Rhog	Rhog
Stim1	Stim1
Rrm1	Rrm1
Trim21	Trim21
Trim68	Trim68
Olfr558	Olfr558
Olfr78	Olfr78
Hbb-b2	Hbb-b2
Hbb-b1	Hbb-b1
Beta-s	Beta-s
Hbb-bh1	Hbb-bh1
Trim6	Trim6
Trim34a	Trim34a
Trim12a	Trim12a
Trim12c	Trim12c
Trim30b	Trim30b
Trim30a	Trim30a
Trim30d	Trim30d
Fam160a2	Fam160a2
Prkcdbp	Prkcdbp
Smpd1	Smpd1
Apbb1	Apbb1
Trim3	Trim3
Arfip2	Arfip2
Fxc1	Fxc1
Rrp8	Rrp8
Ilk	Ilk
Taf10	Taf10
Tpp1	Tpp1
Dchs1	Dchs1
Mrpl17	Mrpl17
Gvin1	Gvin1
Gm18853	Gm18853
Gm8979	Gm8979
Gm4759	Gm4759
Olfml1	Olfml1
Ppfibp2	Ppfibp2
Nlrp10	Nlrp10
Eif3f	Eif3f
Ric3	Ric3
Lmo1	Lmo1
Trim66	Trim66
Rpl27a	Rpl27a
St5	St5
D930014E17Rik	D930014E17Rik
Tmem9b	Tmem9b
Dennd5a	Dennd5a
Tmem41b	Tmem41b
1600010M07Rik	1600010M07Rik
Ipo7	Ipo7
Zfp143	Zfp143
Wee1	Wee1
Swap70	Swap70
Sbf2	Sbf2
Adm	Adm
Ampd3	Ampd3
Rnf141	Rnf141
Lyve1	Lyve1
Mrvi1	Mrvi1
Ctr9	Ctr9
Eif4g2	Eif4g2
1700012D14Rik	1700012D14Rik
Galntl4	Galntl4
Usp47	Usp47
Dkk3	Dkk3
Mical2	Mical2
Parva	Parva
Tead1	Tead1
Rassf10	Rassf10
Arntl	Arntl
Btbd10	Btbd10
Far1	Far1
Spon1	Spon1
Rras2	Rras2
Copb1	Copb1
Psma1	Psma1
4933406I18Rik	4933406I18Rik
Pde3b	Pde3b
Cyp2r1	Cyp2r1
Insc	Insc
Sox6	Sox6
1110004F10Rik	1110004F10Rik
Plekha7	Plekha7
Rps13	Rps13
Pik3c2a	Pik3c2a
Nucb2	Nucb2
Xylt1	Xylt1
Rps15a	Rps15a
Arl6ip1	Arl6ip1
Smg1	Smg1
Itpripl2	Itpripl2
Coq7	Coq7
Tmc7	Tmc7
Gde1	Gde1
6330503K22Rik	6330503K22Rik
9030624J02Rik	9030624J02Rik
2310008H09Rik	2310008H09Rik
Iqck	Iqck
Gprc5b	Gprc5b
Thumpd1	Thumpd1
Eri2	Eri2
2610020H08Rik	2610020H08Rik
